kepid,koi_steff,koi_srad,ra,dec,koi_kepmag,koi_time0bk,koi_impact,koi_prad,koi_period,koi_duration,koi_disposition
11086270,5869.0,1.626,292.92914,48.60281,12.935,137.12594,0.008,2.57,12.69104387,3.7727,CONFIRMED
7767559,5600.0,0.975,296.41019,43.455391,15.403,171.89433,0.028,10.95,4.409409243,3.8636,FALSE POSITIVE
7825899,5191.0,0.837,293.0614,43.58136,15.258,175.569907,0.043,4.14,16.23947096,4.0374,CONFIRMED
7825899,5191.0,0.837,293.0614,43.58136,15.258,174.047661,0.03,2.96,6.308201629,2.9785,CONFIRMED
7849854,5855.0,1.08,299.56189,43.503559,15.257,169.890622,0.437,13.12,2.052349884,2.0778,CONFIRMED
7870390,3906.0,0.509,282.23251,43.66563,15.777,175.71372,0.09,2.23,9.7704486,2.4517,CONFIRMED
7870390,3906.0,0.509,282.23251,43.66563,15.777,172.63153,0.351,1.66,5.169804269,2.153,CONFIRMED
5094751,5945.0,1.302,290.39273,40.28487,12.365,137.57403,0.02,2.48,21.22261195,6.5093,CONFIRMED
7870390,3906.0,0.509,282.23251,43.66563,15.777,147.97788,0.886,2.25,20.09017037,4.154,CONFIRMED
7907423,3561.0,0.411,296.98505,43.65852,15.234,174.32351,0.334,1.16,7.11373257,2.1764,CONFIRMED
7907423,3561.0,0.411,296.98505,43.65852,15.234,134.37211,0.001,0.91,3.306551643,1.8177,CONFIRMED
7907423,3561.0,0.411,296.98505,43.65852,15.234,147.38965,0.115,1.11,15.36845737,2.4714,CONFIRMED
7938496,5942.0,1.142,281.96063,43.70311,15.425,172.33533,0.791,4.56,13.81020318,3.048,CANDIDATE
8490993,6077.0,0.999,290.26328,44.55645,15.399,171.00954,0.93,2.85,4.093578461,2.5833,CONFIRMED
8490993,6077.0,0.999,290.26328,44.55645,15.399,178.367,0.964,3.43,105.145959,8.593,CONFIRMED
8505670,4201.0,0.591,295.57935,44.545959,15.058,171.80584,0.21,2.34,10.8484518,2.9993,CONFIRMED
8505670,4201.0,0.591,295.57935,44.545959,15.058,137.43988,0.644,1.18,6.66833241,1.915,CONFIRMED
8544996,5655.0,0.794,284.83047,44.658138,15.198,169.6375652,0.093,10.55,4.082274889,3.23015,CONFIRMED
8552202,5662.0,0.738,288.72665,44.60751,15.371,169.73814,0.649,1.87,3.886655224,3.1646,CANDIDATE
8150320,4500.0,0.646,285.16833,44.026459,15.791,139.0604,0.045,1.85,42.1406089,5.083,CONFIRMED
8150320,4500.0,0.646,285.16833,44.026459,15.791,135.04909,0.649,1.62,4.617490562,2.2618,CONFIRMED
8150320,4500.0,0.646,285.16833,44.026459,15.791,137.92067,0.714,1.75,10.19849255,2.4283,CONFIRMED
8180063,5865.0,0.827,296.50754,44.036072,15.289,172.697467,0.949,4.33,5.795063956,3.2496,FALSE POSITIVE
8226994,5029.0,0.838,289.59476,44.141949,15.46,174.13511,0.45,2.47,7.15681552,2.5882,CONFIRMED
8226994,5029.0,0.838,289.59476,44.141949,15.46,133.54533,0.653,2.43,17.64830851,2.0873,CONFIRMED
8226994,5029.0,0.838,289.59476,44.141949,15.46,133.3881,0.093,1.08,4.14810719,2.535,CONFIRMED
8247638,5527.0,0.866,296.56622,44.105862,15.223,176.11686,0.395,2.72,16.51410989,4.1575,CONFIRMED
8247638,5527.0,0.866,296.56622,44.105862,15.223,190.38336,0.839,3.14,30.1329298,5.172,CONFIRMED
8247638,5527.0,0.866,296.56622,44.105862,15.223,136.31106,0.11,1.36,4.79090809,2.603,CONFIRMED
11086270,5869.0,1.626,292.92914,48.60281,12.935,142.82083,0.125,3.09,31.71981013,4.819,CONFIRMED
8247638,5527.0,0.866,296.56622,44.105862,15.223,198.68664,0.028,2.64,99.6415962,4.448,CONFIRMED
8255887,5560.0,1.21,298.63565,44.17094,15.113,171.446507,0.061,10.6,4.708326451,3.16114,CONFIRMED
8256049,4187.0,0.592,298.67862,44.175499,15.654,172.75926,9.303,540.37,16.37198661,3.8449,FALSE POSITIVE
8414716,5198.0,0.801,284.43051,44.48053,15.651,171.72707,0.314,2.68,5.392026903,2.9804,CONFIRMED
9140402,5569.0,0.829,284.75943,45.599129,15.251,170.852848,0.095,2.42,2.494170338,1.1221,CANDIDATE
9141746,6123.0,1.107,285.55481,45.578861,15.649,174.633553,0.535,9.66,6.491682808,4.301,CONFIRMED
9159275,5525.0,0.753,293.68494,45.51683,15.621,172.01916,1.252,24.54,3.044770796,10.0134,FALSE POSITIVE
9166862,6033.0,1.046,296.39316,45.568562,15.272,170.6787843,0.348,13.61,3.855603916,3.2179,CONFIRMED
9166870,5936.0,0.965,296.39542,45.56992,15.054,170.67957,0.864,3.57,3.855599139,3.183,FALSE POSITIVE
11449844,5510.0,0.879,288.90222,49.370491,13.779,151.852812,0.003,13.26,38.47876629,5.04169,CONFIRMED
8605074,6140.0,1.096,282.30603,44.714661,15.505,194.713383,0.408,27.22,37.601661282,8.30604,FALSE POSITIVE
8628973,5609.0,0.944,293.45483,44.792789,15.142,171.313058,0.799,3.94,3.314947362,1.8007,CONFIRMED
8655354,5931.0,0.866,301.04956,44.706299,15.172,173.35776,0.985,4.37,6.71969089,3.0231,FALSE POSITIVE
8672910,5231.0,0.9,283.97751,44.811562,15.011,206.596798,0.062,10.98,39.6431552,6.5292,CONFIRMED
8686150,6257.0,1.147,290.63898,44.806789,15.631,173.535933,0.203,29.66,51.42598578,16.9422,FALSE POSITIVE
8689031,5481.0,0.708,291.71732,44.88731,15.067,190.49737,0.751,2.6,21.80451611,3.4097,CONFIRMED
8689373,5196.0,0.775,291.84198,44.858089,15.532,175.33988,0.168,2.53,10.28194593,3.4366,CONFIRMED
8689373,5196.0,0.775,291.84198,44.858089,15.532,182.61535,0.206,2.95,18.11993039,4.2309,CONFIRMED
8689373,5196.0,0.775,291.84198,44.858089,15.532,133.28133,0.691,1.7,3.78402867,1.9012,CONFIRMED
8826878,5431.0,0.884,294.84689,45.034409,15.365,171.6389,0.933,2.94,5.15448142,3.228,CONFIRMED
5897826,5855.0,1.796,297.47586,41.114288,13.109,202.259731,0.023,20.7,33.80364366,11.4813,FALSE POSITIVE
8883593,5897.0,0.891,291.09235,45.115528,15.543,174.898924,0.001,3.13,5.743469797,3.4412,CONFIRMED
8951215,6225.0,1.031,291.20804,45.244389,15.229,173.31207,0.938,4.06,39.4759093,2.968,CANDIDATE
9016295,6108.0,0.997,289.72748,45.367661,15.217,171.6300909,0.886,26.56,19.974485239,4.23479,FALSE POSITIVE
9077124,6007.0,0.998,286.36011,45.414291,15.603,170.966145,0.032,3.82,3.166353562,3.3129,CONFIRMED
9097120,6192.0,0.924,294.71768,45.48576,15.453,188.982797,1.245,44.04,23.899634407,3.81881,FALSE POSITIVE
9466668,5553.0,1.25,292.58044,46.097389,15.065,170.5336,0.433,2.11,3.388012244,2.6849,CONFIRMED
9466668,5553.0,1.25,292.58044,46.097389,15.065,132.09261,0.341,2.06,5.83909761,3.1915,CONFIRMED
9466668,5553.0,1.25,292.58044,46.097389,15.065,132.06388,0.271,1.57,1.620467654,2.1888,CONFIRMED
9466668,5553.0,1.25,292.58044,46.097389,15.065,131.55082,0.646,2.3,10.6816951,3.605,CONFIRMED
9479273,5085.0,0.712,297.04562,46.027359,15.017,169.573477,0.041,3.18,6.104849417,4.6912,CONFIRMED
8359498,5524.0,0.994,289.60797,44.345421,13.938,134.0304187,0.079,10.43,3.578780566,2.91089,CONFIRMED
9171801,5450.0,0.811,297.78848,45.565418,15.653,171.64976,1.234,23.88,3.187067566,3.119,FALSE POSITIVE
9334289,5561.0,1.06,288.1647,45.816509,15.843,173.011411,0.033,4.09,5.826657508,2.9183,CONFIRMED
9334289,5561.0,1.06,288.1647,45.816509,15.843,142.54039,0.021,2.58,12.41216347,3.739,CONFIRMED
9334289,5561.0,1.06,288.1647,45.816509,15.843,147.13074,0.508,3.05,18.74649011,3.895,CONFIRMED
9347899,6035.0,1.257,294.02301,45.853081,15.237,180.017757,0.066,5.5,20.86021229,5.1937,CONFIRMED
9347899,6035.0,1.257,294.02301,45.853081,15.237,141.16954,0.142,5.22,42.63427848,6.1998,CONFIRMED
9347899,6035.0,1.257,294.02301,45.853081,15.237,134.94222,0.147,4.0,87.6476068,8.871,CONFIRMED
9347899,6035.0,1.257,294.02301,45.853081,15.237,142.47479,0.331,1.94,9.61731426,3.8692,CANDIDATE
9388479,3582.0,0.458,283.73203,45.958771,15.073,178.415842,0.081,2.13,9.467821474,2.4327,CONFIRMED
9388479,3582.0,0.458,283.73203,45.958771,15.073,134.540342,0.009,1.24,0.893040969,1.0981,CONFIRMED
11359879,5514.0,0.978,296.20059,49.140121,13.758,136.3294353,0.566,10.62,4.942783419,3.25346,CONFIRMED
9406990,5537.0,0.88,293.01828,45.914688,15.412,176.58569,0.256,2.74,20.83426731,4.0454,CONFIRMED
9415172,5344.0,1.013,296.06424,45.976841,15.596,171.70192,0.035,3.12,9.94602357,3.3862,CONFIRMED
9415172,5344.0,1.013,296.06424,45.976841,15.596,133.91912,0.037,1.45,1.04562195,1.8955,CONFIRMED
9415172,5344.0,1.013,296.06424,45.976841,15.596,132.63866,0.503,1.78,5.71462396,2.336,CONFIRMED
9904059,5047.0,7.119,296.81772,46.781509,13.608,158.07473,0.922,39.0,102.9641952,15.735,CANDIDATE
3231341,5896.0,1.24,290.41327,38.34375,14.925,140.56811,0.965,3.43,8.14515981,5.073,CONFIRMED
3231341,5896.0,1.24,290.41327,38.34375,14.925,144.74157,1.3,43.17,18.9985279,4.529,CONFIRMED
3231341,5896.0,1.24,290.41327,38.34375,14.925,137.06643,0.949,2.07,4.24439049,3.282,CONFIRMED
2860866,6520.0,1.215,293.22391,38.033581,14.96,356.23415,0.698,7.12,90.1240507,11.649,CANDIDATE
7626506,5551.0,0.812,296.98102,43.209751,13.771,143.8315,0.068,2.32,28.5742692,4.9427,CONFIRMED
10460629,6449.0,1.309,287.58679,47.600021,13.997,228.44988,0.1158,3.87,856.672115,23.144,CANDIDATE
10319385,5630.0,0.954,281.55118,47.469959,13.248,133.28584,0.154,1.32,0.689210173,1.6169,CANDIDATE
10482160,5757.0,0.762,296.23215,47.678959,14.657,137.29874,0.185,1.84,7.34373964,1.1784,CANDIDATE
10485069,6167.0,1.064,297.10349,47.64357,15.343,133.52312,1.2962,35.74,0.445277068,3.539,FALSE POSITIVE
3233043,5075.0,1.783,290.91119,38.335579,13.787,170.2480164,1.246,59.56,0.379463865,0.86896,FALSE POSITIVE
6579806,6113.0,0.917,281.66916,42.038639,15.212,173.608672,1.02,23.6,9.88047978,2.78458,FALSE POSITIVE
3560301,6980.0,3.482,295.26682,38.61124,10.963,261.09395,0.968,5.06,4.6484156,38.1939,FALSE POSITIVE
4044005,6224.0,1.132,287.61633,39.127239,12.336,174.282592,0.994,13.66,17.512014768,1.8248,FALSE POSITIVE
11502218,4813.0,13.652,289.09323,49.424484,6.974,171.01852,0.06,34.39,3.9886021,1.7376,FALSE POSITIVE
11180361,8523.0,4.051,286.0192,48.866741,7.748,171.2274419,1.263,133.56,0.533059312,1.8621,CANDIDATE
5802246,5582.0,0.846,295.09866,41.007038,15.058,133.744359,1.226,23.61,0.525154153,2.1441,FALSE POSITIVE
6066403,5758.0,0.902,298.13589,41.332062,13.555,134.212059,1.258,27.85,1.303861044,4.0541,FALSE POSITIVE
6209637,,,293.28799,41.560455,13.22,133.43108,,,0.73452496,6.7,FALSE POSITIVE
5988031,5948.0,0.901,298.77325,41.214729,14.554,134.50078,1.228,23.35,2.55549176,9.083,FALSE POSITIVE
7684873,8090.0,2.234,292.61194,43.305141,10.47,171.522978,2.641,403.59,2.947376671,2.0911,FALSE POSITIVE
8559644,5873.0,1.235,291.65317,44.688271,13.492,142.095338,0.652,7.67,224.7789355,11.1899,CONFIRMED
2851100,4768.0,0.711,291.17068,38.008591,15.723,133.2647,0.216,1.25,0.890110752,0.8774,FALSE POSITIVE
3130300,5772.0,4.434,294.52557,38.204632,14.313,133.30941,0.708,7.47,5.76573396,2.924,FALSE POSITIVE
3240158,6049.0,1.176,292.7131,38.358212,14.818,139.90039,0.097,2.47,7.42608123,3.6379,CONFIRMED
3240158,6049.0,1.176,292.7131,38.358212,14.818,137.5964,0.533,1.62,15.9868932,4.158,CONFIRMED
3228959,5901.0,0.848,289.7962,38.351181,15.401,133.68876,1.169,17.12,0.73094589,4.32,FALSE POSITIVE
3218908,4941.0,4.885,286.49042,38.374908,14.604,149.49558,0.806,13.92,18.92537246,3.9835,CONFIRMED
10341913,6215.0,2.188,292.77588,47.461689,13.079,134.31831,0.736,3.22,0.933749106,4.256,FALSE POSITIVE
10480921,6253.0,1.015,295.79526,47.66396,14.187,133.59962,0.715,1.19,2.037440623,3.442,FALSE POSITIVE
10287723,4500.0,0.726,296.82162,47.354031,13.447,393.59962,0.7127,2.99,129995.7784,9.408,CANDIDATE
10350571,5676.0,1.487,295.92065,47.448608,13.29,142.9649,0.283,1.78,31.5925809,13.566,CONFIRMED
3749365,3807.0,0.503,292.0683,38.84227,15.715,178.6894194,0.337,8.78,1.97376085,1.82542,CONFIRMED
11013201,7221.0,4.24,282.00031,48.542221,9.275,261.539434,0.042,8.25,13.118962443,4.3045,CANDIDATE
11673674,6013.0,1.033,297.31006,49.703041,13.652,133.386535,0.766,7.48,4.618767792,5.9957,FALSE POSITIVE
11013201,7221.0,4.24,282.00031,48.542221,9.275,123.49907,0.005,2.78,7.82187328,3.8417,FALSE POSITIVE
9414417,6247.0,1.762,295.80267,45.988079,9.582,172.98304,0.46,2.52,53.5057611,10.5616,CANDIDATE
3632418,6202.0,1.733,287.36182,38.714016,8.224,260.83731,0.893,1.69,2.785821236,3.5599,CONFIRMED
3441784,7240.0,1.717,290.94437,38.538868,9.729,184.971267,1.197,78.54,52.56901867,6.7507,FALSE POSITIVE
5820218,3995.0,0.561,298.9917,41.074989,15.258,133.18086,1.213,14.71,3.411758679,3.158,FALSE POSITIVE
5876368,5791.0,0.802,291.82181,41.11269,14.797,133.187901,0.113,1.45,0.525426427,1.0801,FALSE POSITIVE
5809890,5041.0,0.766,296.86099,41.09734,13.999,133.343682,0.412,1.41,1.269091415,1.4647,CONFIRMED
6131236,6061.0,0.97,294.16321,41.451801,15.391,138.11324,0.62,2.01,6.79685353,3.1702,CANDIDATE
9048161,6266.0,1.889,299.39972,45.316051,13.03,137.341841,1.276,67.37,8.667822346,4.9658,FALSE POSITIVE
3218908,4941.0,4.885,286.49042,38.374908,14.604,131.83272,0.136,5.88,1.475323222,2.3155,CONFIRMED
3218908,4941.0,4.885,286.49042,38.374908,14.604,134.57991,0.639,7.62,4.15246118,2.5755,CONFIRMED
3235672,,,291.6069,38.348061,14.792,134.7775984,,,6.7210783,7.46,FALSE POSITIVE
2837111,5982.0,0.96,287.44409,38.088428,14.794,135.0818,0.314,1.59,8.7348852,4.49,CONFIRMED
3120276,5699.0,0.853,292.27905,38.284531,15.212,136.49663,0.69,1.81,10.26547688,3.733,FALSE POSITIVE
2307199,6276.0,1.041,292.37476,37.630959,14.0,132.830555,0.963,5.24,13.4471791,3.0454,CANDIDATE
3547091,5534.0,0.707,292.07849,38.631481,15.537,180.68154,1.145,25.89,3.305577989,2.5903,FALSE POSITIVE
3869825,6715.0,1.241,296.13391,38.999008,13.32,134.365782,0.785,16.91,4.800653901,9.0419,FALSE POSITIVE
3655332,5751.0,1.626,293.92599,38.73798,13.855,140.654788,1.018,56.44,15.06649901,5.9885,FALSE POSITIVE
4042026,5114.0,0.784,286.86926,39.103729,15.187,163.015559,0.663,11.36,34.82008158,11.1711,FALSE POSITIVE
3344419,5555.0,1.061,291.99988,38.437698,14.997,133.111707,1.224,33.65,0.651784374,2.0141,FALSE POSITIVE
11192141,4283.0,15.76,292.71964,48.852016,10.523,261.43662,1.203,430.99,1.353771892,7.012,CANDIDATE
11494130,6362.0,2.534,284.02679,49.415428,10.988,262.46677,1.228,71.39,18.95491633,24.249,FALSE POSITIVE
5648449,3598.0,101.451,298.80411,40.843563,10.68,262.72768,1.187,2436.69,4.348866254,3.2797,FALSE POSITIVE
12167361,8214.0,1.938,295.59872,50.720669,10.376,179.096467,1.272,68.02,47.93094546,2.6897,FALSE POSITIVE
8607720,5066.0,5.324,283.73642,44.71331,10.733,261.7243,0.0303,2.98,3.99751422,3.686,FALSE POSITIVE
1433962,4506.0,0.651,291.76196,37.09864,15.47,133.9243804,0.003,1.56,1.592633181,5.5605,FALSE POSITIVE
9032900,6038.0,1.744,295.58658,45.364979,13.675,151.75056,0.728,12.1,67.5923754,12.249,FALSE POSITIVE
5956342,5839.0,1.067,290.51047,41.24482,15.381,143.33395,0.202,2.54,17.02902786,4.645,CONFIRMED
5956342,5839.0,1.067,290.51047,41.24482,15.381,132.17265,0.077,1.67,6.84619236,3.529,CONFIRMED
5956342,5839.0,1.067,290.51047,41.24482,15.381,125.881,0.027,2.39,67.8321638,7.358,CONFIRMED
5956342,5839.0,1.067,290.51047,41.24482,15.381,166.26105,0.67,2.39,43.1312147,3.198,CONFIRMED
5956656,5553.0,1.107,290.60794,41.201092,15.376,133.20824,0.286,1.54,1.224866441,1.7086,CONFIRMED
3109930,6085.0,0.973,289.7767,38.26228,14.633,158.35799,0.061,2.33,37.8102649,8.733,CANDIDATE
2854914,5952.0,1.225,291.97617,38.05508,13.703,149.76273,0.014,2.48,25.93406406,4.6142,CONFIRMED
2854914,5952.0,1.225,291.97617,38.05508,13.703,158.68061,0.058,2.73,83.4463485,6.536,CONFIRMED
3337425,5766.0,1.068,290.13492,38.404221,14.928,139.79737,1.195,25.2,7.04710032,2.926,FALSE POSITIVE
3116412,5765.0,1.242,291.42358,38.216591,13.974,136.32016,0.091,2.03,12.99204853,6.0175,CONFIRMED
3865567,6122.0,0.996,295.29193,38.964588,15.38,133.100575,0.937,8.96,11.11620211,4.211,FALSE POSITIVE
3544689,5778.0,0.911,291.44507,38.637211,14.942,134.658644,0.943,5.09,1.922861499,3.5734,FALSE POSITIVE
4037164,3920.0,0.55,285.08026,39.18211,15.432,134.184037,1.253,19.0,0.635445336,1.8592,FALSE POSITIVE
3443790,6261.0,2.789,291.47629,38.50058,11.84,133.863028,1.27,97.27,1.665784138,1.8946,FALSE POSITIVE
3966912,5587.0,0.853,294.74054,39.015511,15.593,156.35017,1.298,34.14,55.6639167,23.546,FALSE POSITIVE
8394721,6198.0,1.324,300.51712,44.38158,13.914,158.744665,0.065,7.14,52.09081627,8.6388,CONFIRMED
11607193,7443.0,1.739,289.87411,49.68549,12.616,266.04847,0.9848,7.41,7.1548608,7.694,FALSE POSITIVE
1161345,5296.0,0.815,291.0488,36.839882,11.631,262.06245,0.374,2.29,4.28746668,1.5693,CANDIDATE
10227501,5346.0,0.892,298.44775,47.264999,14.606,261.95791,0.242,1.42,2.002779769,2.231,FALSE POSITIVE
2854698,5251.0,0.849,291.92596,38.014118,14.138,260.86931,0.377,1.92,8.18739443,3.0472,CONFIRMED
2854698,5251.0,0.849,291.92596,38.014118,14.138,161.71445,0.015,1.75,76.0498163,7.158,CONFIRMED
8559644,5873.0,1.235,291.65317,44.688271,13.492,141.35472,0.426,1.67,3.341799486,2.9254,CONFIRMED
6032981,5234.0,16.959,288.68259,41.30732,11.899,134.444,0.4722,15.33,3.3226948,3.568,FALSE POSITIVE
5866099,5589.0,1.239,288.44287,41.17218,13.698,133.62681,1.246,38.6,36.97708808,4.737,FALSE POSITIVE
5964985,7117.0,1.469,293.2735,41.25769,13.473,133.17995,1.1117,20.42,1.851409163,10.232,FALSE POSITIVE
6066416,6802.0,1.521,298.13794,41.334358,11.558,134.21201,0.674,0.98,1.303859704,2.8239,FALSE POSITIVE
1996679,6148.0,1.095,286.49072,37.489979,13.884,146.0588,1.274,40.15,145.5624926,5.4126,FALSE POSITIVE
2849805,5751.0,0.983,290.88467,38.057571,13.333,135.10837,0.942,1.68,3.749105745,1.9826,CONFIRMED
3114811,6353.0,2.867,291.03192,38.21196,12.808,141.76142,0.02,3.51,11.08956602,6.2877,CONFIRMED
2853446,5973.0,1.07,291.65097,38.028179,13.835,137.60991,0.993,2.67,7.37290344,2.172,CANDIDATE
3003992,5370.0,0.874,294.49011,38.194126,11.157,139.10497,0.04,0.65,7.24476126,2.3145,FALSE POSITIVE
3942446,5697.0,0.92,287.88812,39.078709,15.289,149.22223,0.968,10.4,119.0624882,3.1188,CANDIDATE
3554031,4362.0,0.554,293.80441,38.63913,15.842,363.05638,0.063,2.01,8.70798309,2.4904,CONFIRMED
3554031,4362.0,0.554,293.80441,38.63913,15.842,354.57297,0.324,1.57,14.8623076,3.161,FALSE POSITIVE
3554031,4362.0,0.554,293.80441,38.63913,15.842,352.99674,0.142,1.23,4.17634276,2.335,CONFIRMED
8394721,6198.0,1.324,300.51712,44.38158,13.914,133.6284,0.022,3.63,27.40229859,6.8491,CONFIRMED
7295235,5511.0,0.857,295.57416,42.806438,12.55,261.841607,0.171,1.21,3.179267286,1.0246,CONFIRMED
2302548,5095.0,0.78,291.36478,37.609169,13.562,268.02421,0.319,2.18,10.38122447,2.715,CONFIRMED
2302548,5095.0,0.78,291.36478,37.609169,13.562,135.87209,0.945,2.82,24.5709023,3.587,CONFIRMED
10743597,5619.0,0.874,296.38229,48.045311,15.488,184.26164,1.01,16.59,81.221876,4.1135,FALSE POSITIVE
10743597,5619.0,0.874,296.38229,48.045311,15.488,132.835239,0.01,2.92,0.817026268,2.0799,FALSE POSITIVE
9818381,6063.0,1.358,285.24084,46.668251,13.958,132.4168573,0.424,12.14,3.024092505,2.8021,CONFIRMED
6124941,3337.0,0.183,292.26181,41.442554,13.783,136.201739,1.267,5.85,5.670155713,0.9361,CANDIDATE
6060203,5366.0,1.02,296.68045,41.38652,14.803,133.45422,0.019,1.14,1.022678654,1.3712,CONFIRMED
5880320,6021.0,1.458,293.08463,41.135441,14.348,140.21258,0.924,2.98,12.10968709,6.3461,CONFIRMED
5880320,6021.0,1.458,293.08463,41.135441,14.348,137.69636,0.621,1.7,4.75796103,4.66,CONFIRMED
5880320,6021.0,1.458,293.08463,41.135441,14.348,147.43894,0.966,2.96,20.4972755,8.536,CONFIRMED
3003992,5370.0,0.874,294.49011,38.194126,11.157,139.81609,0.497,0.62,13.55480534,2.288,FALSE POSITIVE
6307537,4889.0,0.788,297.75708,41.680454,11.753,172.386652,0.337,20.06,29.74454668,23.2842,FALSE POSITIVE
6359798,5850.0,1.037,290.35294,41.769741,12.932,140.698466,1.1,53.25,14.15402428,4.47001,FALSE POSITIVE
6311681,5705.0,0.915,298.71152,41.635792,15.363,134.216987,1.297,35.27,0.844786082,3.5289,FALSE POSITIVE
6365321,5941.0,0.936,292.23679,41.7393,15.323,133.585301,1.264,32.11,0.848483947,1.4451,FALSE POSITIVE
6301035,6110.0,1.072,296.29855,41.602718,14.977,143.28437,1.269,37.47,11.99097576,5.7401,FALSE POSITIVE
3859079,4736.0,0.708,293.74393,38.939281,14.887,147.86464,0.346,2.28,53.5292702,5.668,CONFIRMED
3557493,6277.0,1.031,294.65121,38.636459,15.025,133.310396,1.1898,24.17,0.393726813,2.95,FALSE POSITIVE
4061149,3683.0,0.424,292.57703,39.12088,15.597,133.05017,0.093,1.01,2.757584622,0.9267,CANDIDATE
3444588,4109.0,0.602,291.69247,38.572899,15.854,133.80358,0.181,1.16,0.928310036,1.1899,CONFIRMED
8394721,6198.0,1.324,300.51712,44.38158,13.914,136.61808,0.011,3.39,13.48457668,5.0197,CONFIRMED
3962243,5779.0,0.974,293.56815,39.03632,15.368,160.20696,0.938,3.7,31.8841473,6.122,CONFIRMED
10743597,5619.0,0.874,296.38229,48.045311,15.488,143.00233,1.8572,86.13,16.15811112,6.049,CANDIDATE
10015516,5355.0,10.703,293.47363,46.970402,10.7,138.534171,0.5581,175.98,67.69213907,51.349,FALSE POSITIVE
10154388,5547.0,0.933,296.49612,47.182861,13.581,138.22229,0.392,1.62,12.06222962,2.0584,CONFIRMED
1432789,5782.0,1.22,291.49942,37.05928,15.214,136.49128,0.037,2.41,9.93146307,5.678,CONFIRMED
1718189,5830.0,0.876,290.72867,37.252651,14.246,144.32031,0.676,1.75,21.85362905,3.439,CONFIRMED
5880320,6021.0,1.458,293.08463,41.135441,14.348,138.99617,0.815,1.74,8.19345065,5.234,CONFIRMED
5130369,9651.0,1.895,299.15353,40.286961,13.849,137.17061,0.923,6.85,19.97867,10.168,FALSE POSITIVE
6037187,5907.0,0.973,290.1315,41.3815,14.502,142.81919,0.029,2.02,41.8059544,6.057,CONFIRMED
6147122,7839.0,2.069,297.98123,41.44487,11.798,142.21096,0.636,2.02,15.45158184,2.406,FALSE POSITIVE
8257407,6214.0,1.583,299.0209,44.17276,13.624,176.3060152,0.684,102.08,89.698168533,5.5418,FALSE POSITIVE
8218274,6424.0,1.489,285.06335,44.167885,13.623,133.465454,1.222,67.35,1.187352427,4.999,CANDIDATE
3964562,8601.0,2.031,294.1434,39.089779,12.403,135.259271,1.261,65.25,3.012476582,3.1424,FALSE POSITIVE
5735762,5192.0,0.873,299.13922,40.94902,13.04,124.061465,0.02,1.85,4.77800306,2.7361,CONFIRMED
6292162,5887.0,0.931,294.02725,41.675968,15.452,357.519981,0.945,5.33,7.814839231,3.0122,FALSE POSITIVE
6307521,5334.0,1.004,297.75311,41.675991,15.259,157.38519,0.941,3.6,29.7452499,22.695,FALSE POSITIVE
6359320,5831.0,0.921,290.21518,41.77597,15.808,357.12617,0.043,2.26,5.32667299,3.4045,CONFIRMED
3848972,5496.0,0.776,291.07126,38.999039,14.489,131.947273,1.26,26.67,0.741057213,1.05299,FALSE POSITIVE
3860441,5497.0,0.809,294.07071,38.981331,15.381,133.27252,1.216,21.81,2.988085455,3.68,FALSE POSITIVE
3765771,6028.0,2.147,295.94055,38.876389,14.216,133.227846,1.255,67.17,2.783883492,2.4546,FALSE POSITIVE
3557341,5628.0,0.808,294.61893,38.611889,15.856,178.587454,1.228,23.05,0.393727296,3.02,FALSE POSITIVE
3859628,5705.0,0.905,293.87363,38.922482,15.24,361.20157,0.926,3.29,8.17242644,3.902,CANDIDATE
3644071,5609.0,1.048,291.03217,38.703911,14.215,176.10646,1.3935,57.82,1295.362215,28.297,CANDIDATE
